kind,name,width,height,format,ppu,pivotX,pivotY,rectX,rectY,rectW,rectH,sourceTexture,category
sprite,Deer_Idle_64x64_2,,,,16.0,0.5,0.5,128.0,448.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,Sword B_21,,,,16.0,0.5,0.5,672.0,0.0,32.0,32.0,,tool
sprite,GrassBlock_NorGrid_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,GrassBlock_NorGrid,block
sprite,Deer_Standing_64x64_51,,,,16.0,0.5,0.5,192.0,64.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,PineTree_2,,,,16.0,0.5,0.5,108.0,21.0,35.0,48.0,PineTree,tree
sprite,Fox_Running_10,,,,16.0,0.5,0.5,104.0,312.0,52.0,52.0,Fox_Running,mob
sprite,Armadillo Walk_13,,,,16.0,0.5,0.5,320.0,384.0,64.0,64.0,Armadillo Walk,mob
sprite,Deer_Idle_64x64_58,,,,16.0,0.5,0.5,128.0,0.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,Image1_39,,,,16.0,0.5,0.5,624.0,984.0,16.0,16.0,Image1,other
sprite,TransparentBlock_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,TransparentBlock,block
sprite,Deer_Runing_64x64_25,,,,16.0,0.5,0.5,64.0,256.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,TallSeaGrass_3,,,,16.0,0.5,0.5,36.0,0.0,12.0,36.0,TallSeaGrass,other
sprite,Digging L_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,32.0,,other
sprite,WoodFloorBlock2_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,WoodFloorBlock2,block
sprite,Frog Idle BL_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,Frog Idle BL,mob
sprite,Kiln_1,,,,16.0,0.5,0.5,22.0,0.0,22.0,44.0,Kiln,building
sprite,SandBlock4_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,SandBlock4_NorGrid,block
sprite,ISO-CORE Bridge_3,,,,16.0,0.5,0.5,47.0,48.0,32.0,48.0,,build
sprite,Fox_Idle_13,,,,16.0,0.5,0.5,260.0,312.0,52.0,52.0,Fox_Idle,mob
sprite,TreeExpansion_7,,,,16.0,0.5,0.5,111.0,370.0,36.0,46.0,TreeExpansion,tree
sprite,SoilBlock_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,,block
sprite,Deer_Runing_64x64_59,,,,16.0,0.5,0.5,192.0,0.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,Frog Hopping L_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,Frog Hopping L,mob
sprite,Sword R_6,,,,16.0,0.5,0.5,192.0,0.0,32.0,32.0,,tool
sprite,Frog Idle TR_7,,,,16.0,0.5,0.5,112.0,0.0,16.0,16.0,Frog Idle TR,mob
sprite,Deer_Standing_64x64_19,,,,16.0,0.5,0.5,192.0,320.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,PlayerSwimmingUpRight_2,,,,16.0,0.5,0.5,44.0,0.0,22.0,40.0,,other
sprite,SandBlock4_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,,block
sprite,FishSwimUp_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,FishSwimUp,mob
sprite,cristalPillarAnimation_7,,,,16.0,0.5,0.5,210.0,3.0,30.0,80.0,cristalPillarAnimation,other
sprite,PlayerFullWalkingAnimation_9,,,,16.0,0.5,0.5,37.0,318.0,10.0,18.0,PlayerFullWalkingAnimation,other
sprite,Hitting TL_0,,,,16.0,0.5,0.5,0.0,0.0,12.0,18.0,,other
sprite,SnowBlock6_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,SnowBlock6,block
sprite,MushRooms_50,,,,16.0,0.5,0.5,207.0,104.0,6.0,6.0,MushRooms,plant
sprite,Deer_Idle_64x64_15,,,,16.0,0.5,0.5,448.0,384.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,SnowBlock2_NorGrid_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,SnowBlock2_NorGrid,block
sprite,FishSwimLeft_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,FishSwimLeft,mob
sprite,GrassBlock6_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,,block
sprite,Deer_Runing_64x64_55,,,,16.0,0.5,0.5,448.0,64.0,64.0,64.0,Deer_Runing_64x64,mob
sprite,Fox_Default_1,,,,16.0,0.5,0.5,48.0,0.0,48.0,48.0,Fox_Default,mob
sprite,Armadillo Idle_62,,,,16.0,0.5,0.5,384.0,0.0,64.0,64.0,Armadillo Idle,mob
sprite,NatureExtension_7,,,,16.0,0.5,0.5,64.0,238.0,38.0,26.0,NatureExtension,other
sprite,Player BR_7,,,,16.0,0.5,0.5,98.0,0.0,14.0,19.0,,other
sprite,WoodFens_14,,,,16.0,0.5,0.5,193.0,110.0,32.0,24.0,,resource
sprite,AnimatedWatter_5,,,,16.0,0.5,0.5,69.0,246.0,32.0,48.0,,other
sprite,LilyPads_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,LilyPads,other
sprite,PlayerFullWalkingAnimation_5,,,,16.0,0.5,0.5,37.0,349.0,12.0,18.0,PlayerFullWalkingAnimation,other
sprite,Sword L_7,,,,16.0,0.5,0.5,224.0,0.0,32.0,32.0,,tool
sprite,Farming L_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,,other
sprite,TutorialTextBox_0,,,,16.0,0.5,0.5,58.0,263.0,162.0,80.0,TutorialTextBox,other
sprite,Fox_Running_3,,,,16.0,0.5,0.5,156.0,364.0,52.0,52.0,Fox_Running,mob
sprite,FloatingSkullMob_30,,,,16.0,0.5,0.5,108.0,2.0,9.0,28.0,FloatingSkullMob,mob
sprite,TreeAnimation_5,,,,16.0,0.5,0.5,314.0,10.0,31.0,44.0,TreeAnimation,tree
sprite,Starting set_12,,,,16.0,0.5,0.5,59.0,400.0,5.0,6.0,,other
sprite,Image1_43,,,,16.0,0.5,0.5,688.0,984.0,16.0,16.0,Image1,other
sprite,Armadillo Idle_13,,,,16.0,0.5,0.5,320.0,384.0,64.0,64.0,Armadillo Idle,mob
sprite,ItemsExtension_2,,,,16.0,0.5,0.5,13.0,143.0,17.0,17.0,,item
sprite,MushroomIcons_0,,,,16.0,0.5,0.5,6.0,32.0,17.0,17.0,,plant
sprite,Pumpkin_2,,,,16.0,0.5,0.5,52.0,0.0,26.0,26.0,Pumpkin,crop
sprite,Player TL_0,,,,16.0,0.5,0.5,0.0,0.0,14.0,20.0,,other
sprite,ItemsSandCopperLeatherGlass_1,,,,16.0,0.5,0.5,23.0,79.0,17.0,17.0,,resource
sprite,DirtBlockRocksAndSeaGrass_NorGrid_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,DirtBlockRocksAndSeaGrass_NorGrid,block
sprite,AnimatedWatter_11,,,,16.0,0.5,0.5,69.0,97.0,32.0,48.0,,other
sprite,Sword TL_14,,,,16.0,0.5,0.5,448.0,0.0,32.0,32.0,,tool
sprite,Digging BL_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,32.0,,other
sprite,Sword B_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,30.0,,tool
sprite,Fox_Idle_21,,,,16.0,0.5,0.5,260.0,260.0,52.0,52.0,Fox_Idle,mob
sprite,Armadillo Walk_16,,,,16.0,0.5,0.5,0.0,320.0,64.0,64.0,Armadillo Walk,mob
sprite,Digging BL_6,,,,16.0,0.5,0.5,192.0,0.0,32.0,32.0,,other
sprite,Digging TR_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Digging TR_9,,,,16.0,0.5,0.5,288.0,0.0,32.0,32.0,,other
sprite,Chopping R_3,,,,16.0,0.5,0.5,98.0,0.0,30.0,32.0,,other
sprite,SlimeAnimation_6,,,,16.0,0.5,0.5,180.0,156.0,30.0,18.0,SlimeAnimation,mob
sprite,SandBlock_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,,block
sprite,Player F_8,,,,16.0,0.5,0.5,65.0,3.0,13.0,17.0,,other
sprite,Frog Idle BL_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,Frog Idle BL,mob
sprite,Fox_Idle_32,,,,16.0,0.5,0.5,0.0,156.0,52.0,52.0,Fox_Idle,mob
sprite,Fox_Running_9,,,,16.0,0.5,0.5,52.0,312.0,52.0,52.0,Fox_Running,mob
sprite,EffectDisplay_14,,,,16.0,0.5,0.5,88.0,88.0,22.0,22.0,EffectDisplay,effect
sprite,ISO-CORE Snow Biome_12,,,,16.0,0.5,0.5,45.0,118.0,19.0,21.0,ISO-CORE Snow Biome,biome
sprite,Sword TL_17,,,,16.0,0.5,0.5,544.0,0.0,32.0,32.0,,tool
sprite,Player TL_4,,,,16.0,0.5,0.5,56.0,0.0,14.0,20.0,,other
sprite,BlockIcons1_0,,,,16.0,0.5,0.5,16.0,46.0,17.0,17.0,,block
sprite,rainsplash_0,,,,16.0,0.5,0.5,3.0,4.0,4.0,3.0,rainsplash,other
sprite,Fox_Idle_30,,,,16.0,0.5,0.5,312.0,208.0,52.0,52.0,Fox_Idle,mob
sprite,PlayerFullWalkingAnimation_12,,,,16.0,0.5,0.5,12.0,288.0,14.0,18.0,PlayerFullWalkingAnimation,other
sprite,ItemsExtension_0,,,,16.0,0.5,0.5,13.0,179.0,17.0,17.0,,item
sprite,Armadillo Walk_26,,,,16.0,0.5,0.5,128.0,256.0,64.0,64.0,Armadillo Walk,mob
sprite,Farming R_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Frog Hopping B_3,,,,16.0,0.5,0.5,48.0,0.0,16.0,16.0,Frog Hopping B,mob
sprite,DirtBlockWithRocks_NorGrid_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,DirtBlockWithRocks_NorGrid,block
sprite,Image1_19,,,,16.0,0.5,0.5,304.0,984.0,16.0,16.0,Image1,other
sprite,FishSwimUp_3,,,,16.0,0.5,0.5,48.0,0.0,16.0,16.0,FishSwimUp,mob
sprite,SandBlock4_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,,block
sprite,Fox_Idle_0,,,,16.0,0.5,0.5,0.0,364.0,52.0,52.0,Fox_Idle,mob
sprite,GoldIronCoalStones_2,,,,16.0,0.5,0.5,110.0,113.0,22.0,17.0,GoldIronCoalStones,resource
sprite,Starting set_34,,,,16.0,0.5,0.5,119.0,197.0,32.0,48.0,,other
sprite,KilnExpansion_2,,,,16.0,0.5,0.5,21.0,7.0,23.0,43.0,KilnExpansion,building
sprite,decorativeFoliage_35,,,,16.0,0.5,0.5,160.0,87.0,18.0,13.0,decorativeFoliage,other
sprite,Fox_Idle_19,,,,16.0,0.5,0.5,156.0,260.0,52.0,52.0,Fox_Idle,mob
sprite,WoodFloorBlock7_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,WoodFloorBlock7,block
sprite,MushRooms_5,,,,16.0,0.5,0.5,145.0,230.0,11.0,12.0,MushRooms,plant
sprite,Sword TR_14,,,,16.0,0.5,0.5,448.0,0.0,32.0,32.0,,tool
sprite,Armadillo Idle_52,,,,16.0,0.5,0.5,256.0,64.0,64.0,64.0,Armadillo Idle,mob
sprite,Sword TR_13,,,,16.0,0.5,0.5,416.0,0.0,32.0,32.0,,tool
sprite,Frog Hopping R_3,,,,16.0,0.5,0.5,48.0,0.0,16.0,16.0,Frog Hopping R,mob
sprite,TreeSapplings_4,,,,15.0,0.5,0.5,80.0,0.0,20.0,20.0,TreeSapplings,tree
sprite,Frog Hopping TL_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,Frog Hopping TL,mob
sprite,Chopping TR_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,32.0,,other
sprite,highlightedToolbar_0,,,,16.0,0.5,0.5,5.0,7.0,36.0,36.0,highlightedToolbar,tool
sprite,Tools_4,,,,16.0,0.5,0.5,14.0,6.0,17.0,17.0,,tool
sprite,Deer_Standing_64x64_57,,,,16.0,0.5,0.5,64.0,0.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Carots_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,Carots,crop
sprite,Image1_25,,,,16.0,0.5,0.5,400.0,984.0,16.0,16.0,Image1,other
sprite,FishSwimUp_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,FishSwimUp,mob
sprite,WaterBlock_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,,block
sprite,Deer_Standing_64x64_28,,,,16.0,0.5,0.5,256.0,256.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,DirtPath_0,,,,16.0,0.5,0.5,32.0,97.0,32.0,48.0,DirtPath,path
sprite,GrassBlock7_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,GrassBlock7,block
sprite,WoodFloorBlock3_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,WoodFloorBlock3,block
sprite,Starting set_41,,,,16.0,0.5,0.5,58.0,56.0,32.0,48.0,,other
sprite,Fox_Running_29,,,,16.0,0.5,0.5,260.0,208.0,52.0,52.0,Fox_Running,mob
sprite,Deer_Idle_64x64_37,,,,16.0,0.5,0.5,320.0,192.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,Digging BR_9,,,,16.0,0.5,0.5,288.0,0.0,32.0,32.0,,other
sprite,MushRooms_43,,,,16.0,0.5,0.5,145.0,107.0,9.0,9.0,MushRooms,plant
sprite,Fox_Running_20,,,,16.0,0.5,0.5,208.0,260.0,52.0,52.0,Fox_Running,mob
sprite,Farming B_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,32.0,,other
sprite,Fox_Default_Run_0,,,,16.0,0.5,0.5,0.0,0.0,48.0,48.0,Fox_Default_Run,mob
sprite,Sword TL_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,tool
sprite,ISO-CORE Snow Biome_7,,,,16.0,0.5,0.5,37.0,165.0,32.0,48.0,ISO-CORE Snow Biome,biome
sprite,WoodenLanterns_3,,,,16.0,0.5,0.5,143.0,35.0,18.0,35.0,WoodenLanterns,build
sprite,Fox_Idle_40,,,,16.0,0.5,0.5,0.0,104.0,52.0,52.0,Fox_Idle,mob
sprite,MushRooms_53,,,,16.0,0.5,0.5,74.0,69.0,13.0,19.0,MushRooms,plant
sprite,FloatingSkullMob_24,,,,16.0,0.5,0.5,204.0,34.0,9.0,28.0,FloatingSkullMob,mob
sprite,SmallDesertObjects_3,,,,16.0,0.5,0.5,0.0,936.0,32.0,32.0,SmallDesertObjects,other
sprite,Frog Hopping B_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,Frog Hopping B,mob
sprite,SlimeAnimation_15,,,,16.0,0.5,0.5,120.0,44.0,30.0,18.0,SlimeAnimation,mob
sprite,MushRooms_31,,,,16.0,0.5,0.5,73.0,137.0,14.0,14.0,MushRooms,plant
sprite,Frog Hopping BL_6,,,,16.0,0.5,0.5,96.0,0.0,16.0,16.0,Frog Hopping BL,mob
sprite,SnowBlock2_NorGrid_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,SnowBlock2_NorGrid,block
sprite,ISO-CORE Snow Biome_38,,,,16.0,0.5,0.5,152.0,60.0,37.0,25.0,ISO-CORE Snow Biome,biome
sprite,ISO-CORE Snow Biome_32,,,,16.0,0.5,0.5,288.0,78.0,21.0,17.0,ISO-CORE Snow Biome,biome
sprite,SnowBlock7_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,SnowBlock7,block
sprite,Deer_Idle_64x64_38,,,,16.0,0.5,0.5,384.0,192.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,ISO-CORE Snow Biome_47,,,,16.0,0.5,0.5,260.0,254.0,32.0,48.0,ISO-CORE Snow Biome,biome
sprite,Image1_83,,,,16.0,0.5,0.5,336.0,968.0,16.0,16.0,Image1,other
sprite,Armadillo Walk_43,,,,16.0,0.5,0.5,192.0,128.0,64.0,64.0,Armadillo Walk,mob
sprite,WoodFloorBlock2_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,WoodFloorBlock2,block
sprite,PlayerFullHitAnimation_7,,,,16.0,0.5,0.5,75.0,116.0,16.0,19.0,PlayerFullHitAnimation,other
sprite,ProcessingUiNew_1,,,,16.0,0.5,0.5,165.0,257.0,34.0,34.0,ProcessingUiNew,ui
sprite,Sword L_13,,,,16.0,0.5,0.5,416.0,0.0,32.0,32.0,,tool
sprite,Image1_36,,,,16.0,0.5,0.5,576.0,984.0,16.0,16.0,Image1,other
sprite,TallGrass_3,,,,16.0,0.5,0.5,214.0,44.0,34.0,26.0,TallGrass,other
sprite,Player B_4,,,,16.0,0.5,0.5,52.0,0.0,13.0,20.0,,other
sprite,FishSwimDown_1,,,,16.0,0.5,0.5,16.0,0.0,16.0,16.0,FishSwimDown,mob
sprite,DirtBlock_NorGrid_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,DirtBlock_NorGrid,block
sprite,NatureExtension_12,,,,16.0,0.5,0.5,137.0,144.0,19.0,14.0,NatureExtension,other
sprite,TestFish_3,,,,16.0,0.5,0.5,66.0,0.0,22.0,22.0,TestFish,mob
sprite,Sword B_17,,,,16.0,0.5,0.5,544.0,0.0,32.0,32.0,,tool
sprite,FirstItems_3,,,,16.0,0.5,0.5,60.0,39.0,17.0,17.0,,item
sprite,KilnExpansion_3,,,,16.0,0.5,0.5,49.0,8.0,23.0,43.0,KilnExpansion,building
sprite,PlayerSwimmingUp_0,,,,16.0,0.5,0.5,0.0,0.0,22.0,40.0,,other
sprite,Image1_93,,,,16.0,0.5,0.5,496.0,968.0,16.0,16.0,Image1,other
sprite,StonePath_19,,,,16.0,0.5,0.5,152.0,202.0,32.0,48.0,,path
sprite,Sword F_7,,,,16.0,0.5,0.5,224.0,0.0,32.0,32.0,,tool
sprite,Frog Idle TL_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,Frog Idle TL,mob
sprite,WoodFloorBlock2_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,WoodFloorBlock2,block
sprite,FishSwimLeft_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,FishSwimLeft,mob
sprite,StorageUI_6,,,,16.0,0.5,0.5,244.0,257.0,14.0,13.0,StorageUI,ui
sprite,SlimeAnimation_1,,,,16.0,0.5,0.5,30.0,144.0,30.0,18.0,SlimeAnimation,mob
sprite,GrassBlock2_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,,block
sprite,PineTree_5,,,,16.0,0.5,0.5,258.0,21.0,35.0,48.0,PineTree,tree
sprite,Armadillo Idle_51,,,,16.0,0.5,0.5,192.0,64.0,64.0,64.0,Armadillo Idle,mob
sprite,PlayerFullHitAnimation_21,,,,16.0,0.5,0.5,175.0,23.0,18.0,20.0,PlayerFullHitAnimation,other
sprite,Image1_107,,,,16.0,0.5,0.5,720.0,968.0,16.0,16.0,Image1,other
sprite,StonePath_20,,,,16.0,0.5,0.5,16.0,153.0,32.0,48.0,,path
sprite,Image1_0,,,,16.0,0.5,0.5,0.0,42.0,32.0,16.0,Image1,other
sprite,Digging TL_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,MushRooms_32,,,,16.0,0.5,0.5,105.0,137.0,14.0,14.0,MushRooms,plant
sprite,SnowTileGridExtensionn_1,,,,16.0,0.5,0.5,132.0,314.0,32.0,48.0,,other
sprite,Image1_48,,,,16.0,0.5,0.5,768.0,984.0,16.0,16.0,Image1,other
sprite,Deer_Idle_64x64_43,,,,16.0,0.5,0.5,192.0,128.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,GrassBlock8_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,GrassBlock8,block
sprite,SandTileBoarderExtension_6,,,,16.0,0.5,0.5,384.0,277.0,32.0,48.0,,other
sprite,ISO-CORE Desert Biome_22,,,,16.0,0.5,0.5,75.0,133.0,32.0,37.0,ISO-CORE Desert Biome,biome
sprite,Fox_Idle_17,,,,16.0,0.5,0.5,52.0,260.0,52.0,52.0,Fox_Idle,mob
sprite,ISO-CORE Snow Biome_23,,,,16.0,0.5,0.5,73.0,93.0,19.0,18.0,ISO-CORE Snow Biome,biome
sprite,Fox_Running_24,,,,16.0,0.5,0.5,0.0,208.0,52.0,52.0,Fox_Running,mob
sprite,Chopping F_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,DirtBlockWithRocks2_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,DirtBlockWithRocks2,block
sprite,SnowBlock3_NorGrid_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,SnowBlock3_NorGrid,block
sprite,EffectIcons_1,,,,16.0,0.5,0.5,16.0,64.0,16.0,16.0,EffectIcons,ui
sprite,cristalPillarAnimation_4,,,,16.0,0.5,0.5,120.0,3.0,30.0,80.0,cristalPillarAnimation,other
sprite,DirtBlockWithRocks2_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,DirtBlockWithRocks2,block
sprite,RainSplash_0,,,,16.0,0.5,0.5,4.0,6.0,11.0,7.0,RainSplash,other
sprite,SugarBeat_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,32.0,SugarBeat,other
sprite,PickAx_6,,,,16.0,0.5,0.5,135.0,227.0,10.0,32.0,,other
sprite,Chopping B_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,32.0,,other
sprite,Frog Idle T_0,,,,16.0,0.5,0.5,0.0,0.0,16.0,16.0,Frog Idle T,mob
sprite,Digging F_7,,,,16.0,0.5,0.5,224.0,0.0,32.0,32.0,,other
sprite,UIBackGrounds_5,,,,16.0,0.5,0.5,0.0,95.0,100.0,21.0,UIBackGrounds,ui
sprite,UIBackGrounds_0,,,,16.0,0.5,0.5,0.0,188.0,125.0,11.0,UIBackGrounds,ui
sprite,Deer_Idle_64x64_32,,,,16.0,0.5,0.5,0.0,192.0,64.0,64.0,Deer_Idle_64x64,mob
sprite,Frog Hopping B_4,,,,16.0,0.5,0.5,64.0,0.0,16.0,16.0,Frog Hopping B,mob
sprite,IronTools_1,,,,16.0,0.5,0.5,17.0,61.0,17.0,17.0,,tool
sprite,GrassBlock_NorGrid_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,GrassBlock_NorGrid,block
sprite,Digging F_9,,,,16.0,0.5,0.5,288.0,0.0,32.0,32.0,,other
sprite,Fox_Default_6,,,,16.0,0.5,0.5,288.0,0.0,48.0,48.0,Fox_Default,mob
sprite,Digging L_9,,,,16.0,0.5,0.5,288.0,0.0,32.0,32.0,,other
sprite,Frog Idle T_5,,,,16.0,0.5,0.5,80.0,0.0,16.0,16.0,Frog Idle T,mob
sprite,Image1_102,,,,16.0,0.5,0.5,640.0,968.0,16.0,16.0,Image1,other
sprite,MushRooms_63,,,,16.0,0.5,0.5,106.0,42.0,11.0,13.0,MushRooms,plant
sprite,PickAx_28,,,,16.0,0.5,0.5,87.0,41.0,17.0,24.0,,other
sprite,PickAx_30,,,,16.0,0.5,0.5,128.0,34.0,29.0,31.0,,other
sprite,Deer_Standing_64x64_63,,,,16.0,0.5,0.5,448.0,0.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,PlayerFullWalkingAnimation_8,,,,16.0,0.5,0.5,12.0,318.0,10.0,18.0,PlayerFullWalkingAnimation,other
sprite,Frog Hopping T_3,,,,16.0,0.5,0.5,48.0,0.0,16.0,16.0,Frog Hopping T,mob
sprite,FloatingSkullMob_26,,,,16.0,0.5,0.5,268.0,34.0,9.0,28.0,FloatingSkullMob,mob
sprite,Sword BL_12,,,,16.0,0.5,0.5,384.0,0.0,32.0,32.0,,tool
sprite,PlayerWaklingAnimation_3,,,,16.0,0.5,0.5,80.0,2.0,14.0,18.0,PlayerWaklingAnimation,other
sprite,Image1_80,,,,16.0,0.5,0.5,288.0,968.0,16.0,16.0,Image1,other
sprite,Armadillo Walk_9,,,,16.0,0.5,0.5,64.0,384.0,64.0,64.0,Armadillo Walk,mob
sprite,Fox_Idle_34,,,,16.0,0.5,0.5,104.0,156.0,52.0,52.0,Fox_Idle,mob
sprite,FloatingSkullMob_19,,,,16.0,0.5,0.5,44.0,34.0,9.0,28.0,FloatingSkullMob,mob
sprite,SlimeAnimation_8,,,,16.0,0.5,0.5,240.0,161.0,30.0,18.0,SlimeAnimation,mob
sprite,TreeExpansion_3,,,,16.0,0.5,0.5,196.0,428.0,32.0,48.0,TreeExpansion,tree
sprite,Deer_Standing_64x64_8,,,,16.0,0.5,0.5,0.0,384.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,Fox_Idle_54,,,,16.0,0.5,0.5,312.0,52.0,52.0,52.0,Fox_Idle,mob
sprite,Starting set_3,,,,16.0,0.5,0.5,134.0,424.0,32.0,48.0,,other
sprite,ItemsExtension_1,,,,16.0,0.5,0.5,13.0,161.0,17.0,17.0,,item
sprite,Image1_44,,,,16.0,0.5,0.5,704.0,984.0,16.0,16.0,Image1,other
sprite,Frog Idle B_6,,,,16.0,0.5,0.5,96.0,0.0,16.0,16.0,Frog Idle B,mob
sprite,testPlant_1,,,,16.0,0.5,0.5,20.0,18.0,8.0,18.0,testPlant,plant
sprite,EffectIcons_4,,,,16.0,0.5,0.5,64.0,64.0,16.0,16.0,EffectIcons,ui
sprite,Fox_Idle_14,,,,16.0,0.5,0.5,312.0,312.0,52.0,52.0,Fox_Idle,mob
sprite,SnowBlock6_NorGrid_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,SnowBlock6_NorGrid,block
sprite,DirtBlockWithRocks2_4,,,,16.0,0.5,0.5,128.0,0.0,32.0,48.0,DirtBlockWithRocks2,block
sprite,TransparentBlock_2,,,,16.0,0.5,0.5,64.0,0.0,32.0,48.0,TransparentBlock,block
sprite,ISO-CORE Desert Biome_25,,,,16.0,0.5,0.5,187.0,132.0,32.0,37.0,ISO-CORE Desert Biome,biome
sprite,Frog Idle TR_2,,,,16.0,0.5,0.5,32.0,0.0,16.0,16.0,Frog Idle TR,mob
sprite,MushRooms_26,,,,16.0,0.5,0.5,230.0,171.0,9.0,7.0,MushRooms,plant
sprite,Image1_2,,,,16.0,0.5,0.5,68.0,42.0,32.0,16.0,Image1,other
sprite,SandBlock5_NorGrid_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,48.0,SandBlock5_NorGrid,block
sprite,Player B_0,,,,16.0,0.5,0.5,0.0,0.0,13.0,20.0,,other
sprite,Fox_Idle_20,,,,16.0,0.5,0.5,208.0,260.0,52.0,52.0,Fox_Idle,mob
sprite,MushroomExtensionIcons_2,,,,16.0,0.5,0.5,55.0,170.0,17.0,17.0,,plant
sprite,Image1_79,,,,16.0,0.5,0.5,272.0,968.0,16.0,16.0,Image1,other
sprite,Potato_3,,,,16.0,0.5,0.5,96.0,0.0,32.0,32.0,Potato,crop
sprite,Image1_54,,,,16.0,0.5,0.5,864.0,984.0,16.0,16.0,Image1,other
sprite,Image1_16,,,,16.0,0.5,0.5,256.0,984.0,16.0,16.0,Image1,other
sprite,Bee_2,,,,16.0,0.5,0.5,16.0,0.0,8.0,8.0,Bee,mob
sprite,Deer_Standing_64x64_10,,,,16.0,0.5,0.5,128.0,384.0,64.0,64.0,Deer_Standing_64x64,mob
sprite,WoodFloorBlock_1,,,,16.0,0.5,0.5,32.0,0.0,32.0,48.0,WoodFloorBlock,block
sprite,SnowBlock6_0,,,,16.0,0.5,0.5,0.0,0.0,32.0,48.0,SnowBlock6,block
sprite,Pumpkin_1,,,,16.0,0.5,0.5,26.0,0.0,26.0,26.0,Pumpkin,crop
