"Path","Category","Subcategory","AssetName","TypeName","BodyTypes","AnimationCount","Animations","VariantCount","Variants","RecolorMaterial","RecolorPalettes","LayerCount","LayerPaths","Licenses","AuthorCount"
"headwear/accessories/monocle/facial_monocle_left.json","headwear","accessories/monocle","Left Monocle","facial_left","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","8","steel;iron;ceramic;brass;copper;bronze;silver;gold","","","1","facial/monocle/left/adult/;facial/monocle/left/child/","CC-BY-SA 3.0;GPL 3.0","3"
"headwear/accessories/monocle/facial_monocle_left_frame.json","headwear","accessories/monocle","Left Monocle Frame Color","facial_left_trim","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","32","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow;steel;iron;ceramic;brass;copper;bronze;silver;gold","","","1","facial/monocle/left/frame/adult/;facial/monocle/left/frame/child/","CC-BY-SA 3.0;GPL 3.0","3"
"headwear/accessories/monocle/facial_monocle_right.json","headwear","accessories/monocle","Right Monocle","facial_right","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","8","steel;iron;ceramic;brass;copper;bronze;silver;gold","","","1","facial/monocle/right/adult/;facial/monocle/right/child/","CC-BY-SA 3.0;GPL 3.0","3"
"headwear/accessories/monocle/facial_monocle_right_frame.json","headwear","accessories/monocle","Right Monocle Frame Color","facial_right_trim","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","32","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow;steel;iron;ceramic;brass;copper;bronze;silver;gold","","","1","facial/monocle/right/frame/adult/;facial/monocle/right/frame/child/","CC-BY-SA 3.0;GPL 3.0","3"
"headwear/coverings/bandana/hat_bandana.json","headwear","coverings/bandana","Bandana","bandana","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/cloth/bandana/adult/","CC-BY-SA 3.0;OGA-BY 3.0","3"
"headwear/coverings/bandana/hat_bandana2.json","headwear","coverings/bandana","Bordered Bandana","bandana","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/cloth/bandana2/adult/","CC-BY-SA 3.0;OGA-BY 3.0","5"
"headwear/coverings/bandana/hat_bandana_pirate.json","headwear","coverings/bandana","Pirate Bandana","bandana","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/pirate/bandana/adult/","CC-BY-SA 3.0","2"
"headwear/coverings/bandana/hat_bandana_pirate_skull.json","headwear","coverings/bandana","Skull Bandana Overlay","bandana_overlay","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/pirate/bandana/skull/adult/","CC-BY-SA 3.0","2"
"headwear/coverings/headbands/hat_headband_hairtie.json","headwear","coverings/headbands","Hair Tie","hairtie","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/headband/hairtie/adult/;hat/headband/hairtie/child/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"headwear/coverings/headbands/hat_headband_hairtie_rune.json","headwear","coverings/headbands","Hair Tie Rune","hairtie_rune","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/headband/hairtie/rune/adult/;hat/headband/hairtie/rune/child/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"headwear/coverings/headbands/hat_headband_kerchief.json","headwear","coverings/headbands","Kerchief","headcover","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/pirate/kerchief/adult/","CC-BY-SA 3.0;GPL 2.0;GPL 3.0;OGA-BY 3.0","3"
"headwear/coverings/headbands/hat_headband_thick.json","headwear","coverings/headbands","Thick Headband","headcover","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/headband/thick/adult/;hat/headband/thick/child/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"headwear/coverings/headbands/hat_headband_thick_rune.json","headwear","coverings/headbands","Thick Headband Rune","headcover_rune","child;female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/headband/thick/rune/adult/;hat/headband/thick/rune/child/","CC-BY 3.0+;GPL 3.0;OGA-BY 3.0+","1"
"headwear/coverings/headbands/hat_headband_tied.json","headwear","coverings/headbands","Tied Headband","headcover","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/headband/tied/adult/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","1"
"headwear/coverings/hoods/hat_hood_hijab.json","headwear","coverings/hoods","Hijab","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/cloth/hijab/male/;hat/cloth/hijab/thin/","CC0","1"
"headwear/coverings/hoods/hat_hood_cloth.json","headwear","coverings/hoods","Hood","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/cloth/hood/adult/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","2"
"headwear/coverings/hoods/hat_hood_sack_cloth.json","headwear","coverings/hoods","Sack Cloth Hood","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","0","","cloth","ulpc;all.lpcr","1","hat/cloth/hood_sack/adult/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","2"
"headwear/hats/athwart/hat_bicorne_athwart_basic.json","headwear","hats/athwart","Bicorne Athwart","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/athwart/basic/adult/","OGA-BY 3.0","1"
"headwear/hats/athwart/hat_bicorne_athwart_admiral.json","headwear","hats/athwart","Bicorne Athwart Admiral","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/athwart/admiral/adult/","OGA-BY 3.0","2"
"headwear/hats/athwart/hat_bicorne_athwart_admiral_cockade.json","headwear","hats/athwart","Bicorne Athwart Admiral Cockade","hat_accessory","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/athwart/admiral/cockade/adult/","OGA-BY 3.0","2"
"headwear/hats/athwart/hat_bicorne_athwart_admiral_trim.json","headwear","hats/athwart","Bicorne Athwart Admiral Trim","hat_trim","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","33","base;steel;iron;ceramic;brass;copper;bronze;silver;gold;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/athwart/admiral/trim/adult/","OGA-BY 3.0","2"
"headwear/hats/athwart/hat_bicorne_athwart_captain.json","headwear","hats/athwart","Bicorne Athwart Captain","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/athwart/captain/adult/","OGA-BY 3.0","2"
"headwear/hats/athwart/hat_bicorne_athwart_captain_skull.json","headwear","hats/athwart","Bicorne Athwart Captain Skull","hat_overlay","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/athwart/captain/skull/adult/","OGA-BY 3.0","2"
"headwear/hats/athwart/hat_bicorne_athwart_commodore.json","headwear","hats/athwart","Bicorne Athwart Commodore","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/athwart/commodore/adult/","OGA-BY 3.0","2"
"headwear/hats/athwart/hat_bicorne_athwart_commodore_trim.json","headwear","hats/athwart","Bicorne Athwart Commodore Trim","hat_trim","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","33","base;steel;iron;ceramic;brass;copper;bronze;silver;gold;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/athwart/commodore/trim/adult/","OGA-BY 3.0","2"
"headwear/hats/athwart/hat_bicorne_athwart_basic_skull.json","headwear","hats/athwart","Bicorne Athwart Skull","hat_overlay","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/athwart/basic/skull/adult/","OGA-BY 3.0","2"
"headwear/hats/caps/hat_cap_bonnie.json","headwear","hats/caps","Bonnie","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bonnie/adult/","OGA-BY 3.0","2"
"headwear/hats/caps/hat_cap_bonnie_tilt.json","headwear","hats/caps","Bonnie Alt Tilt","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bonnie/tilt/adult/","OGA-BY 3.0","2"
"headwear/hats/caps/hat_cap_bonnie_trim.json","headwear","hats/caps","Bonnie Center Trim","hat_trim","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bonnie/trim/adult/","OGA-BY 3.0","2"
"headwear/hats/caps/hat_cap_bonnie_feather.json","headwear","hats/caps","Bonnie feather","hat_accessory","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","white;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;yellow","","","1","hat/pirate/bonnie/feather/adult/","OGA-BY 3.0","2"
"headwear/hats/caps/hat_cap_cavalier.json","headwear","hats/caps","Cavalier","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/cavalier/adult/","OGA-BY 3.0","2"
"headwear/hats/caps/hat_cap_cavalier_feather.json","headwear","hats/caps","Cavalier feather","hat_accessory","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","white;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;yellow","","","1","hat/pirate/cavalier/feather/adult/","OGA-BY 3.0","2"
"headwear/hats/caps/hat_cap_leather.json","headwear","hats/caps","Leather Cap","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","25","base;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/cloth/leather_cap/adult/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","3"
"headwear/hats/caps/hat_cap_leather_feather.json","headwear","hats/caps","Leather Cap Feather","hat_accessory","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/cloth/leather_cap/feather/adult/","CC-BY-SA 3.0;GPL 3.0;OGA-BY 3.0","3"
"headwear/hats/foreaft/hat_bicorne_foreaft.json","headwear","hats/foreaft","Bicorne foreaft","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/foreaft/adult/","OGA-BY 3.0","2"
"headwear/hats/foreaft/hat_bicorne_foreaft_commodore.json","headwear","hats/foreaft","Bicorne Foreaft Commodore","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/foreaft/commodore/adult/","OGA-BY 3.0","2"
"headwear/hats/foreaft/hat_bicorne_foreaft_commodore_trim.json","headwear","hats/foreaft","Bicorne Foreaft Commodore Trim","hat_trim","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","33","base;steel;iron;ceramic;brass;copper;bronze;silver;gold;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/bicorne/foreaft/commodore/trim/adult/","OGA-BY 3.0","2"
"headwear/hats/formal/hat_formal_crown.json","headwear","hats/formal","Crown","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","36","crown_gold;crown_red;crown_blue;crown_gray;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow;steel;iron;ceramic;brass;copper;bronze;silver;gold","","","1","hat/formal/crown/adult/","CC-BY-SA 3.0;GPL 3.0","2"
"headwear/hats/formal/hat_formal_bowler.json","headwear","hats/formal","Formal Bowler Hat","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","26","base;base_brown;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/formal/bowler/adult/","CC-BY-SA 3.0;GPL 3.0","1"
"headwear/hats/formal/hat_formal_tophat.json","headwear","hats/formal","Formal Tophat","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","26","base;base_brown;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/formal/tophat/adult/","CC-BY-SA 3.0;GPL 3.0","1"
"headwear/hats/formal/hat_formal_tiara.json","headwear","hats/formal","Tiara","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","37","tiara_bronze;tiara_gold;tiara_iron;tiara_purple;tiara_silver;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow;steel;iron;ceramic;brass;copper;bronze;silver;gold","","","1","hat/formal/tiara/adult/","CC-BY-SA 3.0;GPL 3.0","1"
"headwear/hats/holiday/hat_holiday_christmas.json","headwear","hats/holiday","Christmas Hat","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","red;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/holiday/christmas/adult/","GPL 3.0;OGA-BY 3.0","2"
"headwear/hats/holiday/hat_holiday_elf.json","headwear","hats/holiday","Elf Trim","hat_trim","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","white;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;yellow","","","1","hat/holiday/elf/adult/","GPL 3.0;OGA-BY 3.0","2"
"headwear/hats/holiday/hat_holiday_santa.json","headwear","hats/holiday","Santa Trim","hat_trim","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","white;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;yellow","","","1","hat/holiday/santa/adult/","GPL 3.0;OGA-BY 3.0","2"
"headwear/hats/magic/hat_magic_celestial.json","headwear","hats/magic","Celestial Wizard Hat","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","white;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;yellow","","","1","hat/magic/celestial/adult/","CC-BY 3.0","3"
"headwear/hats/magic/hat_magic_celestial_trim.json","headwear","hats/magic","Celestial Wizard Hat Second Color","hat_trim","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","32","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow;steel;iron;ceramic;brass;copper;bronze;silver;gold","","","1","hat/magic/celestial/trim/adult/","CC-BY 3.0","4"
"headwear/hats/magic/hat_magic_celestial_moon.json","headwear","hats/magic","Celestial Wizard Moon Hat","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","white;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;yellow","","","1","hat/magic/celestial_moon/adult/","CC-BY 3.0","3"
"headwear/hats/magic/hat_magic_celestial_moon_trim.json","headwear","hats/magic","Celestial Wizard Moon Hat Second Color","hat_trim","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","32","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow;steel;iron;ceramic;brass;copper;bronze;silver;gold","","","1","hat/magic/celestial_moon/trim/adult/","CC-BY 3.0","3"
"headwear/hats/magic/hat_magic_large.json","headwear","hats/magic","Large Hat","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","1","brown","","","1","hat/magic/large/adult/","CC-BY-SA 3.0","3"
"headwear/hats/magic/hat_magic_wizard.json","headwear","hats/magic","Wizard Hat Base","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","30","base_black;base_brown;base_gray;base_red;base_teal;base_yellow;white;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;yellow","","","1","hat/magic/wizard/base/adult/","CC-BY-SA 3.0;GPL 2.0;GPL 3.0","3"
"headwear/hats/magic/hat_magic_wizard_belt.json","headwear","hats/magic","Wizard Hat Belt","hat_trim","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","30","base_black;base_brown;base_gray;base_maroon;base_teal;base_yellow;white;black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;yellow","","","1","hat/magic/wizard/belt/adult/","CC-BY-SA 3.0;GPL 2.0;GPL 3.0","3"
"headwear/hats/magic/hat_magic_wizard_buckle.json","headwear","hats/magic","Wizard Hat Buckle","hat_buckle","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","8","steel;iron;ceramic;brass;copper;bronze;silver;gold","","","1","hat/magic/wizard/buckle/adult/","CC-BY-SA 3.0;GPL 2.0;GPL 3.0","3"
"headwear/hats/tricorne/hat_tricorne.json","headwear","hats/tricorne","Tricorne","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/tricorne/basic/adult/","OGA-BY 3.0","1"
"headwear/hats/tricorne/hat_tricorne_captain.json","headwear","hats/tricorne","Tricorne Captain","hat","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/tricorne/captain/adult/","OGA-BY 3.0","1"
"headwear/hats/tricorne/hat_tricorne_captain_skull.json","headwear","hats/tricorne","Tricorne Captain Skull","hat_overlay","female;male;muscular;pregnant;teen","17","spellcast;thrust;walk;slash;shoot;hurt;watering;idle;jump;run;sit;emote;climb;combat;1h_slash;1h_backslash;1h_halfslash","24","black;blue;bluegray;brown;charcoal;forest;gray;green;lavender;leather;maroon;navy;orange;pink;purple;red;rose;sky;slate;tan;teal;walnut;white;yellow","","","1","hat/pirate/tricorne/captain/skull/adult/","OGA-BY 3.0","1"
